scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,topic,model_id
0.6839351626529666,"[-0.1556729403409091, 0.7073189871651786, 0.6161024305555556, 0.7985977899460566, 1.173546382359096, 0.5500379289899554, 1.0976155598958333]","[-79.396484375, -42.9986572265625, -39.41015625, -142.6042938232422, -77.50733947753906, -65.60406494140625, -57.2568359375]","[-75.9716796875, -52.901123046875, -50.5, -192.91595458984375, -110.36663818359375, -81.005126953125, -90.185302734375]",A short story,meta-llama/Llama-3.1-8B-Instruct
0.9886239022909893,"[-0.09584466616312663, 1.3514978745404411, 0.7368453979492188, 0.5970306396484375, 1.2106399536132812, 1.225140380859375, 1.9027506510416667, 1.0238016062769397, 0.9998079625571646, 0.9345692225864956]","[-53.47044563293457, -25.3448486328125, -45.469635009765625, -53.91412353515625, -27.29206085205078, -34.9239501953125, -14.2177734375, -55.150848388671875, -96.22076416015625, -21.404747009277344]","[-51.17017364501953, -48.3203125, -60.20654296875, -70.6309814453125, -45.45166015625, -59.4267578125, -37.05078125, -84.84109497070312, -137.212890625, -41.03070068359375]",A short story,meta-llama/Llama-3.1-8B-Instruct
1.0432476642337163,"[-0.2859015213815789, 1.2677525111607142, 1.495412123830695, 0.9575661107113487, 0.8007794548483456, 1.5433349609375, 0.8625895182291666, 1.4497244698660714, 1.2672233581542969, 1.0739956559806034]","[-57.1856689453125, -45.705291748046875, -36.05857467651367, -34.050872802734375, -30.825897216796875, -37.85546875, -46.9449462890625, -43.0235595703125, -28.077293395996094, -62.30731201171875]","[-51.7535400390625, -72.32809448242188, -64.47140502929688, -52.24462890625, -44.43914794921875, -65.635498046875, -65.059326171875, -73.4677734375, -45.81842041015625, -93.45318603515625]",A short story,meta-llama/Llama-3.1-8B-Instruct
0.8303122572730413,"[-0.3694254557291667, 1.0324648902529763, 1.157536506652832, 0.5719717520254629, 1.2523885091145834, 0.8229802449544271, 0.6614749145507812, 1.27791748046875, 1.0655014731667258]","[-52.3525390625, -58.9158935546875, -38.89323425292969, -63.83740234375, -10.99346923828125, -33.54817199707031, -42.992156982421875, -21.174072265625, -32.65686798095703]","[-45.702880859375, -80.59765625, -57.413818359375, -79.2806396484375, -29.779296875, -48.36181640625, -59.529029846191406, -46.732421875, -56.097900390625]",A short story,meta-llama/Llama-3.1-8B-Instruct
1.0704517252926757,"[-0.08579306766904633, 1.2401546239852905, 1.0905656133379256, 1.269243876139323, 1.4580574035644531, 1.4742685953776042, 1.1513875325520833, 1.0543492635091145, 0.9818316868373326]","[-150.9020233154297, -72.07232308387756, -67.03951072692871, -55.16705322265625, -44.9439582824707, -58.78411865234375, -71.40087890625, -31.206207275390625, -78.86320495605469]","[-145.926025390625, -104.31634330749512, -97.57534790039062, -85.62890625, -66.8148193359375, -94.16656494140625, -99.0341796875, -43.8583984375, -106.3544921875]",A short story,meta-llama/Llama-3.1-8B-Instruct
0.901330484144147,"[-0.15979488079364484, 0.2370783487955729, 0.7100423177083334, 0.48433235713413786, 2.1129557291666665, 0.9981961683793501, 1.8418230329241072, 0.9444236755371094, 0.9429176084456905]","[-73.42923355102539, -65.47369384765625, -53.33251953125, -69.40900802612305, -30.8291015625, -28.348995208740234, -20.1845703125, -27.85057830810547, -56.28331756591797]","[-69.27456665039062, -71.16357421875, -66.11328125, -82.9703140258789, -62.5234375, -50.30931091308594, -45.9700927734375, -44.85020446777344, -85.51376342773438]",A short story,meta-llama/Llama-3.1-8B-Instruct
0.9768988483536175,"[-0.08611188616071429, 0.4980764678030303, 1.188203125, 1.199563419117647, 0.6544888360159737, 1.236385810665968, 1.6946640014648438, 1.002726800101144, 1.4040930611746651]","[-56.641357421875, -58.2847900390625, -68.17578125, -24.781005859375, -38.38043022155762, -93.94764709472656, -29.1968994140625, -87.23085594177246, -37.49353790283203]","[-55.435791015625, -74.7213134765625, -97.880859375, -45.173583984375, -47.54327392578125, -144.63946533203125, -56.3115234375, -122.3262939453125, -66.9794921875]",A short story,meta-llama/Llama-3.1-8B-Instruct
1.7305292703347368,"[-0.11204427083333333, 1.203855242047991, 5.46875, 2.5997314453125, 2.9197591145833335, 1.550314510569853, 0.8257723721590909, 1.087451171875, 1.6301145245951991, 1.478784720102946, 1.8913907137784092, 0.9650241623462086, 0.987976807814378]","[-40.130859375, -16.359405517578125, -6.5625, -15.78857421875, -21.2353515625, -28.1119384765625, -18.48291015625, -12.592529296875, -53.86879348754883, -46.4890251159668, -11.9447021484375, -132.31810808181763, -34.94065475463867]","[-38.4501953125, -33.21337890625, -17.5, -26.1875, -38.75390625, -54.46728515625, -27.56640625, -18.02978515625, -104.40234375, -81.9798583984375, -32.75, -200.83482360839844, -60.6280517578125]",A short story,meta-llama/Llama-3.1-8B-Instruct
1.027054849011979,"[-0.19502029418945313, 0.8557684898376465, 0.8789833470394737, 1.71602783203125, 1.2614678955078125, 1.575950398164637, 0.735520601272583, 1.0372047424316406, 0.9716607332229614, 1.4329847448012407]","[-53.65997314453125, -41.89944314956665, -44.97021484375, -45.003662109375, -46.28709411621094, -25.098003387451172, -38.90824508666992, -53.1176643371582, -15.10595989227295, -27.28766632080078]","[-49.75956726074219, -63.29365539550781, -61.6708984375, -79.32421875, -77.82379150390625, -51.88916015625, -50.67657470703125, -81.1221923828125, -30.652531623840332, -51.648406982421875]",A short story,meta-llama/Llama-3.1-8B-Instruct
1.0218477734707974,"[-0.2823893229166667, 0.2714111328125, 0.6567008278586648, 0.8595548930921053, 1.558245809454667, 1.0476217830882353, 1.3875155978732638, 0.5066349029541015, 1.93646240234375, 0.7671216818002554, 1.2846330915178572, 2.268660481770833]","[-11.3203125, -39.3427734375, -35.727630615234375, -30.30126953125, -41.29304885864258, -29.6142578125, -44.97882080078125, -33.204063415527344, -18.8660888671875, -46.007198333740234, -22.191162109375, -44.0325927734375]","[-10.47314453125, -43.4139404296875, -50.175048828125, -46.6328125, -70.89971923828125, -47.423828125, -69.9541015625, -43.336761474609375, -49.8494873046875, -65.95236206054688, -40.176025390625, -78.0625]",A short story,meta-llama/Llama-3.1-8B-Instruct
1.1335108324399865,"[-0.17598470052083334, 0.6126953125, 1.4912516276041667, 0.7936808268229166, 0.9296635219029018, 2.3208984375, 1.304557398745888, 1.4059361049107142, 1.3649960472470237, 1.2874137476870888]","[-67.718017578125, -47.431640625, -39.26904296875, -45.67012023925781, -20.342056274414062, -11.791015625, -23.235382080078125, -31.783935546875, -29.9107666015625, -23.957717895507812]","[-64.0223388671875, -59.685546875, -57.1640625, -62.33741760253906, -39.864990234375, -35.0, -48.02197265625, -61.30859375, -58.57568359375, -48.4185791015625]",A short story,meta-llama/Llama-3.1-8B-Instruct
1.0391761526639538,"[-0.2510340073529412, 1.2499203152126737, 0.4150965372721354, 0.3653423602764423, 1.0174641927083334, 1.02239990234375, 1.5142647879464286, 2.210066223144531, 1.8090650624242322]","[-46.3822021484375, -36.686981201171875, -81.54765319824219, -16.189453125, -16.915283203125, -32.7476806640625, -40.768798828125, -26.210784912109375, -60.79800796508789]","[-42.1146240234375, -59.185546875, -94.00054931640625, -20.93890380859375, -32.17724609375, -53.1956787109375, -72.568359375, -70.412109375, -113.26089477539062]",A short story,meta-llama/Llama-3.1-8B-Instruct
0.8040911496612182,"[-0.059864185474537035, 0.7305437723795573, 0.4789496527777778, 0.16787211100260416, 0.9560496012369791, 2.6225904381793477, 0.8833034685679845, 1.274453125, 0.18292236328125]","[-80.8782958984375, -90.06881713867188, -94.517578125, -85.2613525390625, -31.081787109375, -52.164794921875, -84.6288503408432, -53.79296875, -57.30401611328125]","[-79.261962890625, -107.60186767578125, -107.44921875, -89.290283203125, -54.0269775390625, -112.484375, -115.54447174072266, -85.654296875, -60.0478515625]",A short story,meta-llama/Llama-3.1-8B-Instruct
1.1165364617316564,"[-0.23816636029411764, 1.2950927734375, 1.1322798295454546, 0.6388240814208984, 1.1610946655273438, 1.6225748697916667, 0.9396648406982422, 1.4074596058238635, 0.985777341402494, 1.8355972290039062, 1.5017022026909723]","[-54.9130859375, -62.78759765625, -63.49609375, -47.24726104736328, -19.512252807617188, -17.656005859375, -21.727447509765625, -33.46044921875, -51.429115295410156, -14.994125366210938, -54.0406494140625]","[-50.8642578125, -88.689453125, -88.40625, -60.02374267578125, -35.767578125, -41.99462890625, -36.7620849609375, -64.424560546875, -77.059326171875, -33.35009765625, -81.0712890625]",A short story,meta-llama/Llama-3.1-8B-Instruct
1.1037526267556317,"[-0.32971676913174713, 1.0179044283353365, 0.8597444295883179, 1.2538916847922585, 1.3841108124831627, 2.01904296875, 0.9081764574404116, 1.1789732433500744, 1.641646385192871]","[-70.91543579101562, -116.5445556640625, -63.17385005950928, -75.18987274169922, -63.26581573486328, -47.740234375, -42.73289775848389, -37.13780212402344, -78.96231842041016]","[-63.66166687011719, -169.4755859375, -83.8077163696289, -116.56829833984375, -103.405029296875, -88.12109375, -67.253662109375, -61.896240234375, -131.49500274658203]",A short story,meta-llama/Llama-3.1-8B-Instruct
0.9334364666120247,"[-0.297698974609375, 0.8655075073242188, 0.600006103515625, 0.12032645089285714, 1.2163425021701388, 1.368579387664795, 1.2901611328125, 1.8258278586647727, 1.1071213942307692, 1.2381913034539473]","[-56.256439208984375, -56.142303466796875, -53.780487060546875, -45.96240234375, -56.1734619140625, -29.65357208251953, -53.8951416015625, -21.4774169921875, -44.923583984375, -33.56689453125]","[-51.195556640625, -73.45245361328125, -67.58062744140625, -47.64697265625, -89.01470947265625, -51.55084228515625, -86.149169921875, -41.5615234375, -73.708740234375, -57.092529296875]",A short story,meta-llama/Llama-3.1-8B-Instruct
0.8485128273154263,"[-0.09596584154211957, 0.9710044860839844, 0.807448677394701, 0.9729045999461207, -0.0, 1.0889756944444444, 1.6476512235753678, 1.140877983786843, 0.9342422485351562, 1.2849496694711537, 0.5815523587740384]","[-70.24017333984375, -39.69349670410156, -40.682281494140625, -59.058380126953125, -3.875, -58.5068359375, -37.66766357421875, -64.94658279418945, -19.2767333984375, -27.460205078125, -22.2420654296875]","[-68.032958984375, -59.11358642578125, -59.25360107421875, -87.27261352539062, -3.875, -87.9091796875, -65.677734375, -90.0458984375, -34.224609375, -44.16455078125, -29.80224609375]",A short story,meta-llama/Llama-3.1-8B-Instruct
0.7364673839313378,"[-0.04831112132352941, 0.23255208333333333, 0.6456136703491211, 0.9820814461543642, 0.9348767598470052, 1.1736932482038225, 0.9408637152777778, 1.290849627870502, 0.47598702566964285]","[-48.8125, -90.103515625, -40.1036376953125, -63.50181579589844, -35.536834716796875, -64.47057342529297, -35.962890625, -57.55638122558594, -27.628662109375]","[-47.9912109375, -97.080078125, -55.598365783691406, -91.982177734375, -57.973876953125, -97.333984375, -52.8984375, -100.1544189453125, -34.29248046875]",A short story,meta-llama/Llama-3.1-8B-Instruct
1.1904083325361492,"[-0.2533901048743207, 0.7274032682180405, 0.8778533935546875, 1.7231578826904297, 1.0963783264160156, 1.3126461631373356, 1.8901155259874132, 1.6509504318237305, 1.362706298828125, 1.3732608448375354, 1.3334096272786458]","[-72.479736328125, -48.00911569595337, -34.0059814453125, -35.12462615966797, -17.50579833984375, -45.905426025390625, -18.585586547851562, -18.739089965820312, -55.512908935546875, -18.63534164428711, -28.639984130859375]","[-66.65176391601562, -71.28602027893066, -41.02880859375, -83.373046875, -35.0478515625, -70.845703125, -52.607666015625, -45.154296875, -89.58056640625, -33.7412109375, -52.641357421875]",A short story,meta-llama/Llama-3.1-8B-Instruct
0.6645511112325974,"[-0.2823893229166667, 0.3948638916015625, 0.6462650299072266, 0.6329538171941583, 0.5061128035835598, 0.923341310941256, -0.015625, 1.0973307291666667, 1.0437407242624384, 1.2246826171875, 0.8277762276785714, 0.9755605061848959]","[-11.3203125, -38.166961669921875, -27.598495483398438, -37.31619644165039, -40.653717041015625, -65.73287200927734, -3.890625, -31.65771484375, -56.93741989135742, -23.827392578125, -31.6708984375, -55.3863525390625]","[-10.47314453125, -46.064239501953125, -43.108856201171875, -51.241180419921875, -52.2943115234375, -89.73974609375, -3.875, -44.82568359375, -76.76849365234375, -48.321044921875, -43.259765625, -78.7998046875]",A short story,meta-llama/Llama-3.1-8B-Instruct
0.8615624831042528,"[-0.0667724609375, 0.9251412784352022, 0.3329906463623047, 1.1189910888671875, 1.310048828125, 0.7996054256663603, 1.0445175170898438, 0.9242482678643589, 1.0583258734809027, 1.1685283660888672]","[-70.0400390625, -31.280899047851562, -51.82304382324219, -42.89715576171875, -55.96087646484375, -24.598114013671875, -50.325469970703125, -60.44658660888672, -30.14447021484375, -56.122169494628906]","[-68.4375, -47.00830078125, -59.8148193359375, -65.2769775390625, -88.71209716796875, -38.19140625, -71.2158203125, -87.24978637695312, -49.1943359375, -79.49273681640625]",A short story,meta-llama/Llama-3.1-8B-Instruct
0.9433638217272884,"[-0.1326904296875, 1.1584329044117647, 0.7002895239627722, 1.2485695752230557, 0.6591880917549133, 0.5792250341298629, 2.455615234375, 0.8782806396484375]","[-52.65606689453125, -31.104248046875, -63.910404205322266, -28.00423240661621, -29.082896947860718, -101.84014129638672, -33.9638671875, -39.07600402832031]","[-49.86956787109375, -50.797607421875, -87.01995849609375, -55.47276306152344, -42.266658782958984, -130.22216796875, -83.076171875, -64.546142578125]",A short story,meta-llama/Llama-3.1-8B-Instruct
1.0589531259950182,"[-0.32108507658305924, 0.6562817891438802, 0.794420744243421, 2.05255126953125, 1.664518876509233, 1.0151723225911458, 0.7765270414806548, 0.9267904417855399, 1.9936412464488635, 1.2752278645833333, 0.8144378662109375]","[-66.02117919921875, -52.234893798828125, -53.642822265625, -41.114013671875, -38.368865966796875, -29.865081787109375, -51.92828369140625, -34.32459354400635, -32.2457275390625, -43.59228515625, -47.828369140625]","[-59.920562744140625, -67.98565673828125, -68.73681640625, -82.1650390625, -74.98828125, -48.13818359375, -68.2353515625, -47.299659729003906, -54.17578125, -62.720703125, -60.859375]",A short story,meta-llama/Llama-3.1-8B-Instruct
0.8417858809580906,"[-0.1573428199404762, 0.5727688716008112, 0.9432956861413043, 0.9436316856971154, 1.396820068359375, 0.17223739624023438, 1.761827970805921, 0.9461230323428199, 0.9967110373757102]","[-56.9873046875, -73.71695709228516, -47.81298828125, -58.585693359375, -43.5753173828125, -33.44940185546875, -32.5018310546875, -27.56360626220703, -32.884368896484375]","[-53.68310546875, -88.60894775390625, -69.5087890625, -83.1201171875, -71.51171875, -36.2052001953125, -65.9765625, -47.43218994140625, -54.81201171875]",A short story,meta-llama/Llama-3.1-8B-Instruct
1.0204871194591438,"[-0.37383711965460525, 1.31664306640625, 1.0698196774437314, 0.8861147972845262, 1.6255870123167295, 1.2361566162109374, 1.0194097246442522, 1.4647600897427262, 0.9397302107377485]","[-74.10977172851562, -66.92767333984375, -86.15921783447266, -70.34330749511719, -46.58193349838257, -57.73060607910156, -48.71946716308594, -47.92820739746094, -62.49082565307617]","[-67.00686645507812, -99.84375, -131.09164428710938, -97.8128662109375, -106.72865295410156, -88.634521484375, -77.262939453125, -90.40625, -93.50192260742188]",A short story,meta-llama/Llama-3.1-8B-Instruct
1.1980671838919283,"[-0.4724821202895221, 0.9041226704915365, 0.9404796253551136, 0.645272936139788, 1.375, 1.3843745478877314, 3.0183626810709634, 2.330828857421875, 0.6566454569498698]","[-48.332763671875, -53.304473876953125, -37.014007568359375, -73.16413879394531, -64.431640625, -36.48272705078125, -12.906600952148438, -42.028411865234375, -67.04714965820312]","[-40.300567626953125, -75.00341796875, -57.704559326171875, -91.23178100585938, -90.556640625, -73.86083984375, -49.126953125, -88.64498901367188, -82.806640625]",A short story,meta-llama/Llama-3.1-8B-Instruct
0.8898430153034539,"[-0.06449939358618952, 0.7358523637820513, 1.2621744090113147, 0.8511501180714575, 1.0232325962611608, 0.6059371948242187, 1.270355224609375, 1.183319091796875, 1.0582740420386905, 0.9726345062255859]","[-98.8594970703125, -64.56927490234375, -68.62741088867188, -58.00265121459961, -50.5174560546875, -44.368072509765625, -46.067138671875, -37.71710205078125, -22.3167724609375, -38.70575714111328]","[-96.86001586914062, -93.26751708984375, -105.23046875, -82.68600463867188, -79.16796875, -56.48681640625, -76.5556640625, -68.4833984375, -44.54052734375, -58.158447265625]",A short story,meta-llama/Llama-3.1-8B-Instruct
